,id,texto,etiqueta_final,texto_ed,etiqueta_etapa0
3850,3851,"NO atiende, insistire mañana",NO RELEVANTE,atiende insistire manana,NR
3040,3041,CONTENTO PORQUE RECIBIO LA TABLET HOY,NECESIDADES OPERATIVAS,contento recibio tablet,NEC_OP
3678,3679,trato de escucharla mucho,NO RELEVANTE,trato escucharla,NR
2664,2665,"No le interesa que la llamemos, la ayuda la hija.",NO RELEVANTE,interesa llamemos ayuda hija,NR
12403,12404,"todo bien, consulto en la uap burman  y le comentaron que no hay vacunas, va a volver a llamar  previamente para ir. re agendamos para hablar el 27/4.",POSITIVO,consulto uap burman comentaron vacunas volver llamar previamente re agendamos hablar _digit_ _digit_,R
233,234,Me comuniqué en el día de hoy con la hija de la Sra. Liliana Andriozzi para chequear que le haya llegado la caja de alimentos asignado lo que efectivamente ocurrió. Su madre se encuentra de estado emocional y de salud de una manera estable,NEUTRAL,comunique hija andriozzi chequear llegado caja alimentos asignado efectivamente ocurrio madre emocional salud estable,NR
9832,9833,"domingo de pascua , se siente contento porque lo fue a visitar la nieta",POSITIVO,domingo siente contento visitar nieta,R
11929,11930,se encuentra bien. romero maria del valle.,POSITIVO,romero valle,R
224,225,"Primer llamado el miércoles 27 de Mayo, respuesta de contestador automático indicando que el cliente no está disponible. Intento nuevamente en la semana.",NO RELEVANTE,llamado miercoles _digit_ mayo respuesta contestador automatico indicando cliente disponible nuevamente semana,NR
7345,7346,"Conversamos, hoy está mejor pero adolorida porque estuvo barriendo; va a ir el hijo a ayudarle con una receta para sus medicamentos de la artrosis. Hablamos de varios temas, menciona que la caja de alimentos le fue de gran ayuda ya que últimamente estuvo con poco dinero y lo ahorró para sus remedios, así que le gustaría que cada vez que se pueda le manden la caja. Me dice que mañana hablamos.",NEGATIVO,conversamos adolorida barriendo; hijo ayudarle receta medicamentos artrosis hablamos temas menciona caja alimentos ayuda ultimamente dinero ahorro remedios gustaria manden caja manana hablamos,R
5876,5877,La llame varias veces durante el día pero me atiende el contestador.,NO RELEVANTE,llame atiende contestador,NR
8754,8755,No tiene necesidades por el momento. Se pacta nuevo llamado para la semana próxima,NEUTRAL,necesidades pacta llamado semana proxima,NR
6616,6617,TELEFONO FUERA DE SERVICIO,NO RELEVANTE,telefono servicio,NR
8248,8249,Sin novedad,NO RELEVANTE,novedad,NR
10465,10466,"he mantenido cpontacto con ella los dias 29 y 30 de abril, como asi tambien en el dia de la fecha. se ha vacunado el dia 30/04. permanentemente acompañada por su familia, no requiere de asistencia particular. muy agradecida por la iniciativa, comunicativa .",POSITIVO,mantenido cpontacto _digit_ _digit_ abril fecha vacunado _digit_ _digit_ permanentemente acompanada familia requiere asistencia particular agradecida iniciativa comunicativa,R
5490,5491,HOY HABLE CON MARIA Y ESTA TODO BIEN,POSITIVO,hable,R
9865,9866,el am dib beatriz dni 5321014 se encuentra muy bien.,POSITIVO,am dib dni _digit_,R
1609,1610,llamado,NO RELEVANTE,llamado,NR
309,310,"En el dia de hoy recibi un mail a mi casilla donde nos informaban de alguna indicaciones nuevas para los AM,le informe que tiene que ir  directamente y preguntar por Fabian  para la entrega",NO RELEVANTE,recibi mail casilla informaban indicaciones am informe directamente preguntar entrega,NR
7671,7672,"Maria Eva esta haciendo una lasaña casera para que coman a la noche con sus hermanos.
Su hermana estaba siendo atendida por su medico de cabecera, por que le dolia la cabeza hace mas de 5 dias.",NEUTRAL,eva lasana casera coman noche hermanos hermana atendida medico cabecera dolia cabeza _digit_,NR
7304,7305,"Está bien, mejoró del estomago, se cuida del frío, buena charla con la nieta y agradece mucho el llamado",POSITIVO,mejoro estomago cuida frio charla nieta agradece llamado,R
1311,1312,Intente comunicarme ayer y hoy pero me salta contestador. Me quedo tranquila porque me dijo que ya tiene otro voluntario probare el jueves nuevamente.,NO RELEVANTE,intente comunicarme salta contestador tranquila voluntario probare jueves nuevamente,NR
11164,11165,me dice que el telefono no corresponde a un abonado en servicio.,NO RELEVANTE,telefono corresponde abonado servicio,NR
5405,5406,"se encontraba bien entretenida con sus plantas... Le informé sobre el beneficio del ABL me comento que en otra ocacion no la exhimieron porque no era la titular, la realidad es que era de sus padres vive sola y ella la mantiene con su jubilación. De todas maneras le aconseje que consultará al 147.",NEUTRAL,encontraba entretenida plantas informe beneficio abl ocacion exhimieron titular realidad padres vive mantiene jubilacion maneras aconseje consultara _digit_,NR
10092,10093,en un nuevo intento de hablar por teléfono nadie atendió. volveré a llamar más tarde o mañana a la mañana,NO RELEVANTE,hablar telefono atendio volvere llamar manana manana,NR
227,228,SE ENTREGO MATERIAL COGNITIVO EN DOMICILIO EL 31/07/2020,NECESIDADES OPERATIVAS,entrego material cognitivo domicilio _digit_ _digit_ _digit_,NEC_OP
6107,6108,La he asesorado para que mañana pueda hacer unos trámites.,NEUTRAL,asesorado manana tramites,NR
8728,8729,"Está en su domicilio, su nuera está bien en recuperación por operación. Ella inicia estudios prequirúrgicos por biopsia ginecológica.",NEGATIVO,domicilio nuera recuperacion operacion inicia estudios prequirurgicos biopsia ginecologica,R
331,332,Llamado de seguimiento y completar la Ficha Integral,NO RELEVANTE,llamado seguimiento completar ficha integral,NR
8213,8214,esta de muy buen animo,POSITIVO,animo,R
11389,11390,no contesta,NO RELEVANTE,contesta,NR
23,24,"Quiere saber sobre la entrega de Tablets. Se le rompió la suya, y es algo que a ella le permite distenderse y le gusta mucho navegar por internet.
Elevo la consulta a voluntariosmayores@vicentelopez.gov.ar",NECESIDADES OPERATIVAS,entrega tablets rompio permite distenderse gusta navegar internet elevo consulta voluntariosmayores@vicentelopez gov ar,NEC_OP
12588,9644,"ME LLAMO LA HIJA DE JOSE PARA AVISARME QUE LO HABÍA LLEVADO AL HOSPI PORQUE NO SE SENTÍA BIEN.

LO LLAME PARA SABER QUE LE HABIAN DICHO Y ME DICE QUE LO DEJARON INTERNADO",NEGATIVO,llamo hija avisarme llevado hospi sentia llame dejaron internado,R
9059,9060,Se encuentra muy bien y trabajando en lo suyo,POSITIVO,trabajando,R
5813,5814,No contesta al TE fijo. Intento mas tarde.,NO RELEVANTE,contesta fijo,NR
5009,5010,"me comunique con norma, ella esta asistida por su hija, no se comunica mucho . no planteo ninguna necesidad urgente",NEUTRAL,comunique asistida hija comunica planteo necesidad urgente,NR
6574,6575,Se entrega Cuadernillo Estimulación Cognitiva I en domicilio 7/8/20.,NECESIDADES OPERATIVAS,entrega cuadernillo estimulacion cognitiva domicilio _digit_ _digit_ _digit_,NEC_OP
9362,9363, pase info de vacunación. goza de excelente salud y nunca se la recomendaron dar. quedamos que en cuanto tenga info importante la voy comunicando.-,POSITIVO,pase info vacunacion goza excelente salud recomendaron quedamos info importante comunicando -,R
7487,7488,"Me volví a comunicar con Ramón, se encuentra bien muy contento de hablar conmigo.",POSITIVO,volvi comunicar contento hablar,R
1836,1837,Se entrega Alimentos en domicilio 14/8/20.,NECESIDADES OPERATIVAS,entrega alimentos domicilio _digit_ _digit_ _digit_,NEC_OP
8284,8285,"Hoy hable con Loris, ya esta viviendo en la pensión solo. Logro vacunarse de la gripe la semana pasada en la Farmacia de Laprida y España. Me pide si puedo hacer algo por su ex-mujer (Coti) con respecto a conseguirle que se vacune porque es persona de riesgo, padece Epoc y asma y no pudo vacunarse aun. Vive con su hija y nieta de 8 años y ahora que su hija se reincorporo al trabajo la tiene que cuidar. Me va a pasar el celular. La contacto?",NECESIDADES OPERATIVAS,hable viviendo pension logro vacunarse gripe semana farmacia laprida espana pide ex-mujer coti conseguirle vacune persona riesgo padece epoc asma vacunarse vive hija nieta _digit_ anos hija reincorporo trabajo cuidar pasar celular contacto,NEC_OP
5811,5812,"Hoy estuve con Leti y le lleve unas compras que me habia solicitado, ella estaba contenta. y su hermana de buen animo",POSITIVO,leti lleve compras solicitado contenta hermana animo,R
658,659,Hoy se encuentra bien de ánimo aunque un poco cansada del encierro. No necesita nada por el momento ya que la asisten sus hijos y marido.,NEGATIVO,animo cansada encierro necesita asisten hijos marido,R
2939,2940,"AL FINAL DE LA ENCUESTA ME RECHAZA EL ""ACEPTAR""",NO RELEVANTE,encuesta rechaza aceptar,NR
6603,6604,"se encuentra muy activa, y tiene muchos amigos con los que se mantiene en contacto. Muy contenta por los llamados y muy positiva",POSITIVO,activa amigos mantiene contacto contenta llamados positiva,R
6476,6477,CAJA A DOMICILIO,NECESIDADES OPERATIVAS,caja domicilio,NEC_OP
5536,5537,"Hoy tuve contacto con la familia! 
La mujer no de encuentra sola y tiene la ayuda de la hija y nieto !
Les informe de la caja alimentaria ya que no tenía noción de la misma !",NEUTRAL,contacto familia mujer ayuda hija nieto informe caja alimentaria nocion,NR
8757,8758,No pude comunicarme,NO RELEVANTE,pude comunicarme,NR
8000,8001,"Siendo las 17.45 horas, intento comunicarme al teléfono de referencia. Telecom informa que no pertenece a un abonado en servicio.",NO RELEVANTE,_digit_ _digit_ comunicarme telefono referencia telecom informa pertenece abonado servicio,NR
3353,3354,Muy buen estado de animo,POSITIVO,animo,R
7296,7297,"05/06/20 - Nuevo AM que ya tenía Voluntario asignado: MARIA FLORENCIA GARCÍA, pero dejó el programa. Intengo comunicarme con AM al 1562457791 pero N/A x2",NO RELEVANTE,_digit_ _digit_ _digit_ - am voluntario asignado florencia garcia programa intengo comunicarme am _digit_ x_digit_,NR
7059,7060,Se encuentra bien de salud y sin necesidades. Se pacta llamado para dentro de unos dias.,POSITIVO,salud necesidades pacta llamado,R
6660,6661,"Charlamos sobre los cursos , pero no tiene acceso a internet",NEUTRAL,charlamos cursos acceso internet,NR
11351,11352,no atendio el llamado,NO RELEVANTE,atendio llamado,NR
6579,6580,"Era el cumple años de su hijo y pasó a saludarla a la puerta de su casa, también  me contó que habian cumplido sus nietos y festejababan por video llamada. Se encuentran bien.",POSITIVO,cumple anos hijo paso saludarla puerta casa conto cumplido nietos festejababan video llamada encuentran,R
8987,8988,Reenvie mensaje con informacion sobre el tramite de eximicion por primera vez ABL,NECESIDADES OPERATIVAS,reenvie mensaje informacion tramite eximicion abl,NEC_OP
10167,10168,esta con los primos va a pedir permiso para dar la dirección porque necesita ponerse vacuna y hacer mandados.,POSITIVO,primos pedir permiso direccion necesita ponerse vacuna mandados,R
11932,11933,se encuentra bien. solo que hoy fue farmacia y no había vacunas. quedé en averiguarlo si en la salita la pueden vacunar.,POSITIVO,farmacia vacunas quede averiguarlo salita vacunar,R
2122,2123,Se encuentra muy bien la Sra.  Tranquilos.,POSITIVO,tranquilos,R
8640,8641,12/06/2020 SE ENTREGO ALIMENTOS EN DOMICILIO,NECESIDADES OPERATIVAS,_digit_ _digit_ _digit_ entrego alimentos domicilio,NEC_OP
2861,2862,"Buenas tardes. 
Solicito Canasta alimentaria para Adulto Mayor. 
Gracias
Paula",NECESIDADES OPERATIVAS,tardes solicito canasta alimentaria adulto paula,NEC_OP
9584,9585,"angela bien, me comenta sobre el aumento de precios en los productos alimenticios, higiene ect.",POSITIVO,angela comenta aumento precios productos alimenticios higiene ect,R
12094,12095,se la encuentra muy bien de ánimo.,POSITIVO,animo,R
8993,8994,Intenté comunicarme pero no contesta. Finalmente llamé a la señora que la cuida y me dice que sigue con los mismos inconvenientes.,NEGATIVO,intente comunicarme contesta finalmente llame senora cuida inconvenientes,R
12400,12401,"todo bien,  el vecino insiste  el reparto de los barbijos para los adultos mayores, en  que se adopte una medida porque no consigue y los hechos en casa muchas veces no sirven.
reagendamos para hablar el lunes",NEUTRAL,vecino insiste reparto barbijos adultos mayores adopte medida hechos casa sirven reagendamos hablar lunes,NR
12286,12287,sin novedad,NO RELEVANTE,novedad,NR
7254,7255,Siguen bien,POSITIVO,siguen,R
5976,5977,"Hablamos, me dijo q vio los videos de zumba que le paso la profe de los talleres.. y que se encontraba muy bien.",POSITIVO,hablamos vio videos zumba paso profe talleres encontraba,R
8763,8764,Atiene el contestador,NO RELEVANTE,atiene contestador,NR
4652,4653,-,NO RELEVANTE,-,NR
12786,13603,"estan bien por ahora, con algunos altibajos emocionales",NEGATIVO,altibajos emocionales,R
4863,4864,"Hablo con la AM, me dice ante la duda hace un rato llamó a la Secretaría de Salud de la Municipalidad y le dijeron que iban a pasar el informe a la persona que se encarga del caso pero que hasta ahora no le dieron ninguna novedad. Dice que si hoy no tienen novedades van a llamar a los bomberos para pedir ayuda.",NECESIDADES OPERATIVAS,hablo am duda rato llamo secretaria salud municipalidad iban pasar informe persona encarga caso novedad novedades llamar bomberos pedir ayuda,NEC_OP
3082,3083,Tel. s/ serv.,NO RELEVANTE,serv,NR
6025,6026,"Estuve llamando a Herminia hasta recién, pero no puedo comunicarme con ella. Mas tarde vuelvo a llamar.",NO RELEVANTE,llamando recien comunicarme vuelvo llamar,NR
1693,1694,Sin novedad,NO RELEVANTE,novedad,NR
2846,2847,"todo bien, sin novedades",POSITIVO,novedades,R
2424,2425,Sin novedad,NO RELEVANTE,novedad,NR
9147,9148,"Tema cajas 20 días y reserva. La necesita pero no tiene manera de retirarla.  Generalidades, un poco enojada. Conversamos bastante hasta que se empezó a reir.  Gestionada la caja y solicitado el envío por mail. Me confirman y me piden mas datos. Me contactan antes para coordinar.",NECESIDADES OPERATIVAS,tema cajas _digit_ reserva necesita retirarla generalidades enojada conversamos empezo reir gestionada caja solicitado envio mail confirman piden datos contactan coordinar,NEC_OP
12778,13502,"Se pone contento con el llamado, dice que necesitaba escuchar una voz humana. Está preocupado porque le suben todas las cosas, y cobra la mínima. A veces tiene miedo de que no le alcance. Le viene muy bien la caja de alimentos. Le digo que si necesita más que me pida, y me contesta que todo lo que se pueda le viene bien. Sigue viendo películas, pero se le hace dificil la monotonía y el aburrimiento. Quedamos en hablar y averiguar el tema de las tablets.",NEGATIVO,pone contento llamado necesitaba escuchar voz humana preocupado suben cobra minima miedo alcance viene caja alimentos digo necesita pida contesta viene viendo peliculas dificil monotonia aburrimiento quedamos hablar averiguar tema tablets,R
